time,open,high,low,close,Plot,Shapes,Shapes,Oscillator,Original,Sell Signal,Buy Signal,Raw Z,Smoothed,Baseline,ATR
1769196600,447.18,448.06,446.99,447.62,0.14450157721737134,,,0.2767142881908913,,,,0.41160569156533344,0.7350366662236121,446.54884999999996,2.219721492493007
1769197500,447.63,448.47,447.22,448.47,0.14561539702185713,,,0.2656454311054775,,,,0.5628926991098671,0.7006078728008631,446.70895196078436,2.200327062643147
1769198400,448.48,448.83,446.89,448.1,0.13861965376797103,,,0.2560833495822207,,,,0.5518974292043335,0.6708657840815573,446.86351862745096,2.195120521390284
1769199300,448.12,448.205,447.24,447.27,0.12159080887868294,,,0.2341797832503941,,,,0.33021934035175066,0.6027364953355959,446.99200294117645,2.170518110962478
1769200200,447.26,447.86,446.91,447.76,0.11536708246378785,,,0.20590537651474125,,,,0.16301010753384085,0.514791217775245,447.09766274509815,2.146107748743228
1769201100,447.73,449.31,447.1,449.11,0.11518675442910759,,,0.20530676269405554,,,,0.5054815160538497,0.512929277430966,447.22703627450977,2.1473855937683632
1769437800,445.025,445.06,438,438.73,0.028474202711225877,,,0.023568966172867474,,,,-2.313475023054074,-0.05235158266604206,447.0863686274509,2.3266378818929963
1769438700,438.65,439.88,437.66,439.07,-0.0517196997558694,,,-0.19468076912432122,,,,-3.446593189154202,-0.7311999039636741,446.8266235294118,2.324505124255136
1769439600,439.06,440.4,438.09,440.39,-0.11449906533889381,,,-0.3442382365237927,,,,-3.057132522929015,-1.1963864277567424,446.59043333333335,2.3242150217700335
1769440500,440.44,441.48,437.89,437.91,-0.19943903087058784,,,-0.45666391148179897,,,,-2.9448417148174926,-1.5460774851688925,446.34899607843147,2.3495307213346335
1769441400,437.9,438.37,436.73,436.86,-0.30354865188329083,,,-0.5930371232676946,,,,-3.666967248557628,-1.9702554378466397,446.0286156862745,2.3353401069079407
1769442300,436.89,439.31,436.89,438.51,-0.30589591963226964,,,-0.6815944330116569,,,,-3.347507533398151,-2.245705856956942,445.7252450980393,2.3376333047697817
1769443200,438.51,439.25,438.02,438.95,-0.30758591216076137,,,-0.725197782987191,,,,-2.9238294957677353,-2.381330584719101,445.4525705882353,2.3154806386743862
1769444100,438.99,439.97,438.15,439.76,-0.3146238922207413,,,-0.7389379308526268,,,-0.7389379308526268,-2.5950187319265012,-2.424068214160581,445.20049999999986,2.3055710259008992
1769445000,439.75,440.23,439.16,439.23,-0.30427867426947386,,-0.30427867426947386,-0.7344524890387052,,,,-2.354310176619032,-2.410116606652271,444.9623509803922,2.280859605382881
1769445900,439.26,439.75,437.95,439.55,-0.28178208142616173,,,-0.7373754023705223,,,,-2.4555740457163013,-2.4192080944650773,444.7047039215687,2.2712424132752234
1769446800,439.48,440,439.07,439.38,-0.27498610977720717,,,-0.7244347299901442,,,,-2.2179534695758365,-2.3789571694872294,444.4605137254902,2.244417565009719
1769447700,439.43,440.26,438.98,439.82,-0.2627166791126644,,,-0.7043662820075011,,,,-2.0668506689795594,-2.3165358693856954,444.2215098039215,2.2251292137095238
1769448600,439.82,439.84,438.59,438.69,-0.26464899188384566,,,-0.6934318006006277,,,,-2.1464817261994833,-2.282525040748453,443.9693372549019,2.2056266294353333
1769449500,438.64,438.64,438.09,438.15,-0.2681832403221853,,,-0.7037301878609316,,,,-2.442686584454579,-2.3145573494896783,443.68921372549016,2.173514096846627
1769450400,438.15,438.67,437.82,438.37,-0.27135148565042105,,,-0.7093706831179898,,,,-2.4022788931453247,-2.332101658220808,443.4102980392157,2.147043814909695
